team,season,winperc,winperc_lag1,winperc_avg3,gp_lag1,toi_lag1,w_lag1,l_lag1,otl_lag1,row_lag1,points_lag1,point_p_lag1,cf_lag1,ca_lag1,cf_p_lag1,ff_lag1,fa_lag1,ff_p_lag1,sf_lag1,sa_lag1,sf_p_lag1,gf_lag1,ga_lag1,gf_p_lag1,x_gf_lag1,x_ga_lag1,x_gf_p_lag1,scf_lag1,sca_lag1,scf_p_lag1,scsf_lag1,scsa_lag1,scsf_p_lag1,scgf_lag1,scga_lag1,scgf_p_lag1,scsh_lag1,scsv_lag1,hdcf_lag1,hdca_lag1,hdcf_p_lag1,hdsf_lag1,hdsa_lag1,hdsf_p_lag1,hdgf_lag1,hdga_lag1,hdgf_p_lag1,hdsh_lag1,hdsv_lag1,mdcf_lag1,mdca_lag1,mdcf_p_lag1,mdsf_lag1,mdsa_lag1,mdsf_p_lag1,mdgf_lag1,mdga_lag1,mdgf_p_lag1,mdsh_lag1,mdsv_lag1,ldcf_lag1,ldca_lag1,ldcf_p_lag1,ldsf_lag1,ldsa_lag1,ldsf_p_lag1,ldgf_lag1,ldga_lag1,ldgf_p_lag1,ldsh_lag1,ldsv_lag1,sh_lag1,sv_lag1,pdo_lag1,gp_avg3,toi_avg3,w_avg3,l_avg3,otl_avg3,row_avg3,points_avg3,point_p_avg3,cf_avg3,ca_avg3,cf_p_avg3,ff_avg3,fa_avg3,ff_p_avg3,sf_avg3,sa_avg3,sf_p_avg3,gf_avg3,ga_avg3,gf_p_avg3,x_gf_avg3,x_ga_avg3,x_gf_p_avg3,scf_avg3,sca_avg3,scf_p_avg3,scsf_avg3,scsa_avg3,scsf_p_avg3,scgf_avg3,scga_avg3,scgf_p_avg3,scsh_avg3,scsv_avg3,hdcf_avg3,hdca_avg3,hdcf_p_avg3,hdsf_avg3,hdsa_avg3,hdsf_p_avg3,hdgf_avg3,hdga_avg3,hdgf_p_avg3,hdsh_avg3,hdsv_avg3,mdcf_avg3,mdca_avg3,mdcf_p_avg3,mdsf_avg3,mdsa_avg3,mdsf_p_avg3,mdgf_avg3,mdga_avg3,mdgf_p_avg3,mdsh_avg3,mdsv_avg3,ldcf_avg3,ldca_avg3,ldcf_p_avg3,ldsf_avg3,ldsa_avg3,ldsf_p_avg3,ldgf_avg3,ldga_avg3,ldgf_p_avg3,ldsh_avg3,ldsv_avg3,sh_avg3,sv_avg3,pdo_avg3
Dallas Stars,1415,0.5,0.487804878,0.504065041,82,3861.3667,40,31,11,36,91,0.555,3704,3631,50.5,2765,2666,50.91,1934,1872,50.81,158,148,51.63,159.83,154.48,50.85,1794,1717,51.1,1055,1044,50.26,137,122,52.9,12.99,88.31,704,720,49.44,502,535,48.41,98,78,55.68,19.52,85.42,1090,997,52.23,553,509,52.07,39,44,46.99,7.05,91.36,1607,1565,50.66,816,778,51.19,20,25,44.44,2.45,96.79,8.17,92.09,1.003,82,3848.427767,41.33333333,31.66666667,9,36,91.66666667,0.559,3512.333333,3582.333333,49.47333333,2605.333333,2642.666667,49.60333333,1812.666667,1881.666667,49.00666667,148.3333333,146.3333333,50.32,138.88,144.2366667,48.94666667,1561,1589,49.46333333,925.6666667,970.3333333,48.74,124,119,50.94,13.42333333,87.71333333,618.3333333,653.6666667,48.57,446.3333333,483.6666667,47.97333333,85.33333333,81.33333333,51.03666667,19.07333333,83.05666667,942.6666667,935.3333333,50.09,479.3333333,486.6666667,49.49666667,38.66666667,37.66666667,50.90333333,8.15,92.29,1567.333333,1643.666667,48.79666667,786.3333333,850.6666667,48.03666667,23.33333333,27,46.01666667,3.026666667,96.83,8.203333333,92.22333333,1.004333333
Dallas Stars,1516,0.609756098,0.5,0.5,82,3861.6667,41,31,10,37,92,0.561,3969,3641,52.16,2919,2657,52.35,1987,1878,51.41,174,170,50.58,167.47,150.63,52.65,1923,1670,53.52,1095,995,52.39,150,146,50.68,13.7,85.33,756,679,52.68,529,497,51.56,92,102,47.42,17.39,79.48,1167,991,54.08,566,498,53.2,58,44,56.86,10.25,91.16,1694,1604,51.36,817,815,50.06,23,24,48.94,2.82,97.06,8.76,90.95,0.997,82,3867.872233,41,32.33333333,8.666666667,36,90.66666667,0.553,3752.666667,3627.666667,50.82666667,2778,2655,51.11333333,1926.333333,1881,50.58333333,158.6666667,156,50.39666667,152.6,148.3533333,50.58333333,1721.666667,1640.666667,51.05333333,1006.666667,988.3333333,50.36333333,137,128.6666667,51.60666667,13.64666667,86.96666667,682.6666667,664.6666667,50.60666667,488.3333333,490,49.91333333,91.66666667,86.66666667,51.54,18.83333333,82.21333333,1039,976,51.36333333,518.3333333,498.3333333,50.82,45.33333333,42,51.5,8.746666667,91.57666667,1647,1628.333333,50.29666667,820,829.6666667,49.75,20.66666667,27,43.54333333,2.523333333,96.76,8.226666667,91.70666667,0.999333333
Dallas Stars,1617,0.414634146,0.609756098,0.532520325,82,3938.2333,50,23,9,48,109,0.665,4034,3641,52.56,2962,2682,52.48,2056,1849,52.65,165,154,51.72,170.3,154.3,52.46,1944,1708,53.23,1132,968,53.9,139,126,52.45,12.28,86.98,793,739,51.76,560,519,51.9,99,95,51.03,17.68,81.7,1151,969,54.29,572,449,56.02,40,31,56.34,6.99,93.1,1718,1556,52.47,858,799,51.78,25,28,47.17,2.91,96.5,8.03,91.67,0.997,82,3887.0889,43.66666667,28.33333333,10,40.33333333,97.33333333,0.593666667,3902.333333,3637.666667,51.74,2882,2668.333333,51.91333333,1992.333333,1866.333333,51.62333333,165.6666667,157.3333333,51.31,165.8666667,153.1366667,51.98666667,1887,1698.333333,52.61666667,1094,1002.333333,52.18333333,142,131.3333333,52.01,12.99,86.87333333,751,712.6666667,51.29333333,530.3333333,517,50.62333333,96.33333333,91.66666667,51.37666667,18.19666667,82.2,1136,985.6666667,53.53333333,563.6666667,485.3333333,53.76333333,45.66666667,39.66666667,53.39666667,8.096666667,91.87333333,1673,1575,51.49666667,830.3333333,797.3333333,51.01,22.66666667,25.66666667,46.85,2.726666667,96.78333333,8.32,91.57,0.999
Dallas Stars,1718,0.512195122,0.414634146,0.508130081,82,3970.4,34,37,11,33,79,0.482,3852,3839,50.08,2815,2743,50.65,1970,1909,50.79,149,154,49.17,160.16,159.44,50.11,1764,1809,49.37,1026,1009,50.42,133,134,49.81,12.96,86.72,726,716,50.35,517,506,50.54,95,91,51.08,18.38,82.02,1038,1093,48.71,509,503,50.3,38,43,46.91,7.47,91.45,1737,1651,51.27,884,840,51.28,14,20,41.18,1.58,97.62,7.56,91.93,0.995,82,3923.433333,41.66666667,30.33333333,10,39.33333333,93.33333333,0.569333333,3951.666667,3707,51.6,2898.666667,2694,51.82666667,2004.333333,1878.666667,51.61666667,162.6666667,159.3333333,50.49,165.9766667,154.79,51.74,1877,1729,52.04,1084.333333,990.6666667,52.23666667,140.6666667,135.3333333,50.98,12.98,86.34333333,758.3333333,711.3333333,51.59666667,535.3333333,507.3333333,51.33333333,95.33333333,96,49.84333333,17.81666667,81.06666667,1118.666667,1017.666667,52.36,549,483.3333333,53.17333333,45.33333333,39.33333333,53.37,8.236666667,91.90333333,1716.333333,1603.666667,51.7,853,818,51.04,20.66666667,24,45.76333333,2.436666667,97.06,8.116666667,91.51666667,0.996333333
Dallas Stars,1819,0.524390244,0.512195122,0.512195122,82,3916.5667,42,32,8,38,92,0.561,3726,3575,51.03,2680,2563,51.12,1927,1849,51.03,148,135,52.3,155.11,139.39,52.67,1741,1630,51.65,999,921,52.03,123,109,53.02,12.31,88.17,734,583,55.73,543,421,56.33,85,56,60.28,15.65,86.7,1007,1047,49.03,456,500,47.7,38,53,41.76,8.33,89.4,1559,1548,50.18,788,811,49.28,25,26,49.02,3.17,96.79,7.68,92.7,1.004,82,3941.733333,42,30.66666667,9.333333333,39.66666667,93.33333333,0.569333333,3870.666667,3685,51.22333333,2819,2662.666667,51.41666667,1984.333333,1869,51.49,154,147.6666667,51.06333333,161.8566667,151.0433333,51.74666667,1816.333333,1715.666667,51.41666667,1052.333333,966,52.11666667,131.6666667,123,51.76,12.51666667,87.29,751,679.3333333,52.61333333,540,482,52.92333333,93,80.66666667,54.13,17.23666667,83.47333333,1065.333333,1036.333333,50.67666667,512.3333333,484,51.34,38.66666667,42.33333333,48.33666667,7.596666667,91.31666667,1671.333333,1585,51.30666667,843.3333333,816.6666667,50.78,21.33333333,24.66666667,45.79,2.553333333,96.97,7.756666667,92.1,0.998666667
Dallas Stars,1920,0.536231884,0.524390244,0.483739837,82,4028.3667,43,32,7,42,93,0.567,3632,3885,48.32,2664,2834,48.45,1980,2056,49.06,136,133,50.56,156.27,152.88,50.55,1749,1711,50.55,1062,1019,51.03,110,108,50.46,10.36,89.4,769,683,52.96,571,520,52.34,82,70,53.95,14.36,86.54,980,1028,48.8,491,499,49.6,28,38,42.42,5.7,92.38,1524,1732,46.81,808,906,47.14,26,23,53.06,3.22,97.46,6.87,93.53,1.004,82,3971.7778,39.66666667,33.66666667,8.666666667,37.66666667,88,0.536666667,3736.666667,3766.333333,49.81,2719.666667,2713.333333,50.07333333,1959,1938,50.29333333,144.3333333,140.6666667,50.67666667,157.18,150.57,51.11,1751.333333,1716.666667,50.52333333,1029,983,51.16,122,117,51.09666667,11.87666667,88.09666667,743,660.6666667,53.01333333,543.6666667,482.3333333,53.07,87.33333333,72.33333333,55.10333333,16.13,85.08666667,1008.333333,1056,48.84666667,485.3333333,500.6666667,49.2,34.66666667,44.66666667,43.69666667,7.166666667,91.07666667,1606.666667,1643.666667,49.42,826.6666667,852.3333333,49.23333333,21.66666667,23,47.75333333,2.656666667,97.29,7.37,92.72,1.001
Dallas Stars,2021,0.410714286,0.536231884,0.524272417,69,3287.8333,37,24,8,35,82,0.594,3012,3075,49.48,2210,2264,49.4,1625,1642,49.74,108,110,49.54,133.42,119.99,52.65,1502,1393,51.88,906,805,52.95,89,86,50.86,9.82,89.32,640,555,53.56,482,404,54.4,67,61,52.34,13.9,84.9,862,838,50.71,424,401,51.39,22,25,46.81,5.19,93.77,1218,1391,46.68,617,759,44.84,18,23,43.9,2.92,96.97,6.65,93.3,0.999,77.66666667,3744.255567,40.66666667,29.33333333,7.666666667,38.33333333,89,0.574,3456.666667,3511.666667,49.61,2518,2553.666667,49.65666667,1844,1849,49.94333333,130.6666667,126,50.8,148.2666667,137.42,51.95666667,1664,1578,51.36,989,915,52.00333333,107.3333333,101,51.44666667,10.83,88.96333333,714.3333333,607,54.08333333,532,448.3333333,54.35666667,78,62.33333333,55.52333333,14.63666667,86.04666667,949.6666667,971,49.51333333,457,466.6666667,49.56333333,29.33333333,38.66666667,43.66333333,6.406666667,91.85,1433.666667,1557,47.89,737.6666667,825.3333333,47.08666667,23,24,48.66,3.103333333,97.07333333,7.066666667,93.17666667,1.002333333
Dallas Stars,2122,0.56097561,0.410714286,0.490445471,56,2767.1667,23,19,14,21,60,0.536,2511,2242,52.83,1849,1670,52.54,1355,1161,53.86,101,93,52.06,102.32,86.97,54.05,1186,994,54.4,712,591,54.64,95,71,57.23,13.34,87.99,478,382,55.58,350,283,55.29,66,51,56.41,18.86,81.98,708,612,53.64,362,308,54.03,29,20,59.18,8.01,93.51,1130,1030,52.31,566,503,52.95,6,22,21.43,1.06,95.63,7.45,91.99,0.994,69,3361.122233,34.33333333,25,9.666666667,32.66666667,78.33333333,0.565666667,3051.666667,3067.333333,50.21,2241,2256,50.13,1653.333333,1619.666667,50.88666667,115,112,50.72,130.67,119.9466667,52.41666667,1479,1366,52.27666667,893.3333333,805,52.87333333,98,88.33333333,52.85,11.17333333,88.90333333,629,540,54.03333333,467.6666667,402.3333333,54.01,71.66666667,60.66666667,54.23333333,15.70666667,84.47333333,850,826,51.05,425.6666667,402.6666667,51.67333333,26.33333333,27.66666667,49.47,6.3,93.22,1290.666667,1384.333333,48.6,663.6666667,722.6666667,48.31,16.66666667,22.66666667,39.46333333,2.4,96.68666667,6.99,92.94,0.999
Dallas Stars,2223,0.573170732,0.56097561,0.502640593,82,3996.6833,46,30,6,41,98,0.598,3623,3769,49.01,2708,2794,49.22,1933,2011,49.01,147,159,48.04,166.77,160.88,50.9,1856,1744,51.56,1078,1063,50.35,130,130,50,12.06,87.77,813,705,53.56,575,523,52.37,101,82,55.19,17.57,84.32,1043,1039,50.1,503,540,48.23,29,48,37.66,5.77,91.11,1526,1718,47.04,736,844,46.58,16,29,35.56,2.17,96.56,7.6,92.09,0.997,69,3350.5611,35.33333333,24.33333333,9.333333333,32.33333333,80,0.576,3048.666667,3028.666667,50.44,2255.666667,2242.666667,50.38666667,1637.666667,1604.666667,50.87,118.6666667,120.6666667,49.88,134.17,122.6133333,52.53333333,1514.666667,1377,52.61333333,898.6666667,819.6666667,52.64666667,104.6666667,95.66666667,52.69666667,11.74,88.36,643.6666667,547.3333333,54.23333333,469,403.3333333,54.02,78,64.66666667,54.64666667,16.77666667,83.73333333,871,829.6666667,51.48333333,429.6666667,416.3333333,51.21666667,26.66666667,31,47.88333333,6.323333333,92.79666667,1291.333333,1379.666667,48.67666667,639.6666667,702,48.12333333,13.33333333,24.66666667,33.63,2.05,96.38666667,7.233333333,92.46,0.996666667
Dallas Stars,2324,0.634146341,0.573170732,0.514953542,82,3956.55,47,21,14,43,108,0.659,3884,3633,51.67,2789,2704,50.77,1983,1910,50.94,175,145,54.69,175.84,160.8,52.23,1970,1696,53.74,1128,978,53.56,148,124,54.41,13.12,87.32,824,709,53.75,572,498,53.46,100,81,55.25,17.48,83.73,1146,987,53.73,556,480,53.67,48,43,52.75,8.63,91.04,1621,1614,50.11,761,823,48.04,27,21,56.25,3.55,97.45,8.83,92.41,1.012,73.33333333,3573.466667,38.66666667,23.33333333,11.33333333,35,88.66666667,0.597666667,3339.333333,3214.666667,51.17,2448.666667,2389.333333,50.84333333,1757,1694,51.27,141,132.3333333,51.59666667,148.31,136.2166667,52.39333333,1670.666667,1478,53.23333333,972.6666667,877.3333333,52.85,124.3333333,108.3333333,53.88,12.84,87.69333333,705,598.6666667,54.29666667,499,434.6666667,53.70666667,89,71.33333333,55.61666667,17.97,83.34333333,965.6666667,879.3333333,52.49,473.6666667,442.6666667,51.97666667,35.33333333,37,49.86333333,7.47,91.88666667,1425.666667,1454,49.82,687.6666667,723.3333333,49.19,16.33333333,24,37.74666667,2.26,96.54666667,7.96,92.16333333,1.001
Detroit Red Wings,1415,0.524390244,0.475609756,0.544715447,82,3854.1333,39,28,15,34,93,0.567,3320,3138,51.41,2560,2412,51.49,1860,1820,50.54,152,145,51.18,133.87,128.82,50.96,1481,1388,51.62,956,917,51.04,134,128,51.15,14.02,86.04,550,591,48.2,436,470,48.12,80,87,47.9,18.35,81.49,931,797,53.88,520,447,53.77,54,41,56.84,10.38,90.83,1555,1485,51.15,836,835,50.03,18,17,51.43,2.15,97.96,8.17,92.03,1.002,82,3860.916667,44.66666667,27,10.33333333,38.66666667,99.66666667,0.607666667,3598.333333,3166.333333,53.17333333,2764,2449.333333,53.02,1999,1814.666667,52.42333333,165.3333333,143.3333333,53.65,147.0133333,132.58,52.55666667,1650.666667,1471.333333,52.82666667,1007.666667,927.3333333,52.09,135.3333333,123,52.48666667,13.44333333,86.76666667,638,602,51.31666667,486.3333333,474,50.58,87.33333333,84.66666667,50.76,17.97333333,82.15,1012.666667,869.3333333,53.80333333,521.3333333,453.3333333,53.53,48,38.33333333,55.87,9.23,91.61,1677.666667,1450.333333,53.64666667,921.6666667,811.3333333,53.18666667,30,20,59.15666667,3.203333333,97.55,8.27,92.12666667,1.004
Detroit Red Wings,1516,0.5,0.524390244,0.528455285,82,3826.3833,43,25,14,39,100,0.61,3358,2922,53.47,2478,2286,52.02,1797,1700,51.39,132,126,51.16,138.48,123.48,52.86,1520,1295,54,920,833,52.48,114,103,52.53,12.39,87.64,596,532,52.84,455,417,52.18,77,74,50.99,16.92,82.25,924,763,54.77,465,416,52.78,37,29,56.06,7.96,93.03,1565,1389,52.98,815,800,50.46,18,22,45,2.21,97.25,7.35,92.59,0.999,82,3852.3611,43.33333333,27,11.66666667,37.33333333,98.33333333,0.599666667,3448,3023.666667,53.26,2609.333333,2331,52.79333333,1901,1734.333333,52.26666667,154.3333333,131,53.93666667,141.1766667,126.3733333,52.73333333,1571,1383.333333,53.15666667,970.3333333,874,52.59666667,130.6666667,112,53.83666667,13.44,87.21333333,617,572.3333333,51.77,473.6666667,446.3333333,51.42333333,84,79.33333333,51.37333333,17.73,82.23333333,954,811,54.07,496.6666667,427.6666667,53.71333333,46.66666667,32.66666667,58.84666667,9.346666667,92.39666667,1596.666667,1394,53.40333333,861.3333333,786.6666667,52.25333333,23.66666667,18.66666667,54.58,2.703333333,97.62333333,8.09,92.45666667,1.005333333
Detroit Red Wings,1617,0.402439024,0.5,0.5,82,3861.25,41,30,11,39,93,0.567,3403,3176,51.73,2569,2541,50.27,1854,1872,49.76,130,138,48.51,146.86,144.05,50.48,1587,1513,51.19,964,972,49.79,103,115,47.25,10.68,88.17,625,655,48.83,475,516,47.93,68,83,45.03,14.32,83.91,962,858,52.86,489,456,51.75,35,32,52.24,7.16,92.98,1543,1445,51.64,810,828,49.45,25,23,52.08,3.09,97.22,7.01,92.63,0.996,82,3847.255533,41,27.66666667,13.33333333,37.33333333,95.33333333,0.581333333,3360.333333,3078.666667,52.20333333,2535.666667,2413,51.26,1837,1797.333333,50.56333333,138,136.3333333,50.28333333,139.7366667,132.1166667,51.43333333,1529.333333,1398.666667,52.27,946.6666667,907.3333333,51.10333333,117,115.3333333,50.31,12.36333333,87.28333333,590.3333333,592.6666667,49.95666667,455.3333333,467.6666667,49.41,75,81.33333333,47.97333333,16.53,82.55,939,806,53.83666667,491.3333333,439.6666667,52.76666667,42,34,55.04666667,8.5,92.28,1554.333333,1439.666667,51.92333333,820.3333333,821,49.98,20.33333333,20.66666667,49.50333333,2.483333333,97.47666667,7.51,92.41666667,0.999
Detroit Red Wings,1718,0.365853659,0.402439024,0.475609756,82,3973.1333,33,36,13,24,79,0.482,3317,3564,48.21,2544,2724,48.29,1828,1954,48.33,144,162,47.06,141.39,149.92,48.54,1501,1595,48.48,930,995,48.31,121,125,49.19,13.01,87.44,585,689,45.92,456,518,46.82,76,85,47.2,16.67,83.59,916,906,50.27,474,477,49.84,45,40,52.94,9.49,91.61,1536,1640,48.36,823,883,48.24,22,34,39.29,2.67,96.15,7.88,91.71,0.996,82,3886.9222,39,30.33333333,12.66666667,34,90.66666667,0.553,3359.333333,3220.666667,51.13666667,2530.333333,2517,50.19333333,1826.333333,1842,49.82666667,135.3333333,142,48.91,142.2433333,139.15,50.62666667,1536,1467.666667,51.22333333,938,933.3333333,50.19333333,112.6666667,114.3333333,49.65666667,12.02666667,87.75,602,625.3333333,49.19666667,462,483.6666667,48.97666667,73.66666667,80.66666667,47.74,15.97,83.25,934,842.3333333,52.63333333,476,449.6666667,51.45666667,39,33.66666667,53.74666667,8.203333333,92.54,1548,1491.333333,50.99333333,816,837,49.38333333,21.66666667,26.33333333,45.45666667,2.656666667,96.87333333,7.413333333,92.31,0.997
Detroit Red Wings,1819,0.390243902,0.365853659,0.422764228,82,3993.5,30,39,13,25,73,0.445,3574,3746,48.83,2746,2816,49.37,1963,2067,48.71,148,166,47.13,150.11,156.98,48.88,1600,1772,47.45,971,1099,46.91,128,143,47.23,13.18,86.99,643,697,47.99,477,512,48.23,85,97,46.7,17.82,81.05,957,1075,47.1,494,587,45.7,43,46,48.31,8.7,92.16,1632,1649,49.74,864,862,50.06,19,23,45.24,2.2,97.33,7.54,91.97,0.995,82,3942.627767,34.66666667,35,12.33333333,29.33333333,81.66666667,0.498,3431.333333,3495.333333,49.59,2619.666667,2693.666667,49.31,1881.666667,1964.333333,48.93333333,140.6666667,155.3333333,47.56666667,146.12,150.3166667,49.3,1562.666667,1626.666667,49.04,955,1022,48.33666667,117.3333333,127.6666667,47.89,12.29,87.53333333,617.6666667,680.3333333,47.58,469.3333333,515.3333333,47.66,76.33333333,88.33333333,46.31,16.27,82.85,945,946.3333333,50.07666667,485.6666667,506.6666667,49.09666667,41,39.33333333,51.16333333,8.45,92.25,1570.333333,1578,49.91333333,832.3333333,857.6666667,49.25,22,26.66666667,45.53666667,2.653333333,96.9,7.476666667,92.10333333,0.995666667
Detroit Red Wings,1920,0.23943662,0.390243902,0.386178862,82,4029.55,32,40,10,29,74,0.451,3504,3932,47.12,2605,3020,46.31,1886,2202,46.14,147,177,45.37,143.25,178.06,44.58,1602,1881,45.99,966,1183,44.95,127,138,47.92,13.15,88.33,625,801,43.83,471,599,44.02,82,96,46.07,17.41,83.97,977,1080,47.5,495,584,45.88,45,42,51.72,9.09,92.81,1522,1698,47.27,777,904,46.22,20,39,33.9,2.57,95.69,7.79,91.96,0.998,82,3998.727767,31.66666667,38.33333333,12,26,75.33333333,0.459333333,3465,3747.333333,48.05333333,2631.666667,2853.333333,47.99,1892.333333,2074.333333,47.72666667,146.3333333,168.3333333,46.52,144.9166667,161.6533333,47.33333333,1567.666667,1749.333333,47.30666667,955.6666667,1092.333333,46.72333333,125.3333333,135.3333333,48.11333333,13.11333333,87.58666667,617.6666667,729,45.91333333,468,543,46.35666667,81,92.66666667,46.65666667,17.3,82.87,950,1020.333333,48.29,487.6666667,549.3333333,47.14,44.33333333,42.66666667,50.99,9.093333333,92.19333333,1563.333333,1662.333333,48.45666667,821.3333333,883,48.17333333,20.33333333,32,39.47666667,2.48,96.39,7.736666667,91.88,0.996333333
Detroit Red Wings,2021,0.339285714,0.23943662,0.331844727,71,3394.9167,17,49,5,14,39,0.275,2700,3171,45.99,2073,2437,45.96,1505,1779,45.83,92,168,35.38,112.28,140.83,44.36,1246,1544,44.66,758,923,45.09,80,138,36.7,10.55,85.05,483,615,43.99,383,456,45.65,55,96,36.42,14.36,78.95,763,929,45.09,375,467,44.54,25,42,37.31,6.67,91.01,1237,1441,46.19,645,786,45.07,12,29,29.27,1.86,96.31,6.11,90.56,0.967,78.33333333,3805.9889,26.33333333,42.66666667,9.333333333,22.66666667,62,0.390333333,3259.333333,3616.333333,47.31333333,2474.666667,2757.666667,47.21333333,1784.666667,2016,46.89333333,129,170.3333333,42.62666667,135.2133333,158.6233333,45.94,1482.666667,1732.333333,46.03333333,898.3333333,1068.333333,45.65,111.6666667,139.6666667,43.95,12.29333333,86.79,583.6666667,704.3333333,45.27,443.6666667,522.3333333,45.96666667,74,96.33333333,43.06333333,16.53,81.32333333,899,1028,46.56333333,454.6666667,546,45.37333333,37.66666667,43.33333333,45.78,8.153333333,91.99333333,1463.666667,1596,47.73333333,762,850.6666667,47.11666667,17,30.33333333,36.13666667,2.21,96.44333333,7.146666667,91.49666667,0.986666667
Detroit Red Wings,2122,0.390243902,0.339285714,0.322988745,56,2731.2833,19,27,10,17,48,0.429,2108,2531,45.44,1610,1942,45.33,1205,1427,45.78,87,112,43.72,88.85,106.27,45.54,969,1166,45.39,601,718,45.56,73,97,42.94,12.15,86.49,390,453,46.26,310,343,47.47,51,64,44.35,16.45,81.34,579,713,44.81,291,375,43.69,22,33,40,7.56,91.2,950,1186,44.48,522,652,44.46,14,15,48.28,2.68,97.7,7.22,92.15,0.994,69.66666667,3385.25,22.66666667,38.66666667,8.333333333,20,53.66666667,0.385,2770.666667,3211.333333,46.18333333,2096,2466.333333,45.86666667,1532,1802.666667,45.91666667,108.6666667,152.3333333,41.49,114.7933333,141.72,44.82666667,1272.333333,1530.333333,45.34666667,775,941.3333333,45.2,93.33333333,124.3333333,42.52,11.95,86.62333333,499.3333333,623,44.69333333,388,466,45.71333333,62.66666667,85.33333333,42.28,16.07333333,81.42,773,907.3333333,45.8,387,475.3333333,44.70333333,30.66666667,39,43.01,7.773333333,91.67333333,1236.333333,1441.666667,45.98,648,780.6666667,45.25,15.33333333,27.66666667,37.15,2.37,96.56666667,7.04,91.55666667,0.986333333
Detroit Red Wings,2223,0.426829268,0.390243902,0.322988745,82,4007.6667,32,40,10,29,74,0.451,3327,3885,46.13,2508,2994,45.58,1905,2214,46.25,159,203,43.92,156.17,180.62,46.37,1667,2030,45.09,1016,1229,45.26,136,169,44.59,13.39,86.25,685,874,43.94,524,631,45.37,85,110,43.59,16.22,82.57,982,1156,45.93,492,598,45.14,51,59,46.36,10.37,90.13,1466,1710,46.16,788,910,46.41,23,32,41.82,2.92,96.48,8.35,90.83,0.992,69.66666667,3377.955567,22.66666667,38.66666667,8.333333333,20,53.66666667,0.385,2711.666667,3195.666667,45.85333333,2063.666667,2457.666667,45.62333333,1538.333333,1806.666667,45.95333333,112.6666667,161,41.00666667,119.1,142.5733333,45.42333333,1294,1580,45.04666667,791.6666667,956.6666667,45.30333333,96.33333333,134.6666667,41.41,12.03,85.93,519.3333333,647.3333333,44.73,405.6666667,476.6666667,46.16333333,63.66666667,90,41.45333333,15.67666667,80.95333333,774.6666667,932.6666667,45.27666667,386,480,44.45666667,32.66666667,44.66666667,41.22333333,8.2,90.78,1217.666667,1445.666667,45.61,651.6666667,782.6666667,45.31333333,16.33333333,25.33333333,39.79,2.486666667,96.83,7.226666667,91.18,0.984333333
Detroit Red Wings,2324,0.5,0.426829268,0.385452962,82,3918.3,35,37,10,32,80,0.488,3236,3794,46.03,2400,2750,46.6,1725,1930,47.2,146,183,44.38,145.09,169.16,46.17,1539,1909,44.63,877,1046,45.61,122,152,44.53,13.91,85.47,631,799,44.13,465,538,46.36,69,92,42.86,14.84,82.9,908,1110,45,412,508,44.78,53,60,46.9,12.86,88.19,1495,1633,47.79,746,770,49.21,24,31,43.64,3.22,95.97,8.46,90.52,0.99,73.33333333,3552.416667,28.66666667,34.66666667,10,26,67.33333333,0.456,2890.333333,3403.333333,45.86666667,2172.666667,2562,45.83666667,1611.666667,1857,46.41,130.6666667,166,44.00666667,130.0366667,152.0166667,46.02666667,1391.666667,1701.666667,45.03666667,831.3333333,997.6666667,45.47666667,110.3333333,139.3333333,44.02,13.15,86.07,568.6666667,708.6666667,44.77666667,433,504,46.4,68.33333333,88.66666667,43.6,15.83666667,82.27,823,993,45.24666667,398.3333333,493.6666667,44.53666667,42,50.66666667,44.42,10.26333333,89.84,1303.666667,1509.666667,46.14333333,685.3333333,777.3333333,46.69333333,20.33333333,26,44.58,2.94,96.71666667,8.01,91.16666667,0.992
Edmonton Oilers,1415,0.292682927,0.353658537,0.349593496,82,3838.8,29,44,9,25,67,0.409,3105,3900,44.33,2298,2910,44.12,1652,2054,44.58,128,178,41.83,134.15,168.92,44.26,1537,1829,45.66,941,1087,46.4,115,144,44.4,12.22,86.75,611,707,46.36,452,544,45.38,77,96,44.51,17.04,82.35,926,1122,45.21,489,543,47.38,38,48,44.19,7.77,91.16,1323,1788,42.53,664,913,42.11,13,34,27.66,1.96,96.28,7.75,91.33,0.991,82,3827.7222,28.66666667,43,10.33333333,25,67.66666667,0.412666667,3176.333333,3731,45.99333333,2334.333333,2759.333333,45.83666667,1671,1970.666667,45.89,129.6666667,166.3333333,43.84666667,136.8733333,165.9433333,45.19333333,1500,1776.666667,45.78,922,1097.666667,45.65333333,114.6666667,139.6666667,45.18333333,12.43,87.28666667,612.6666667,722,45.9,460.6666667,553.6666667,45.41,77,93,45.35333333,16.72,83.16333333,887.3333333,1054.666667,45.71666667,461.3333333,544,45.90666667,37.66666667,46.66666667,44.87333333,8.18,91.46,1412,1657,46.03666667,705,816,46.42666667,15,26,38.59,2.126666667,96.87333333,7.756666667,91.56333333,0.993333333
