csdid,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,col96
195,1260,1418,583,106,11.88,47.9,51.6,2.3,1215,530,525,5,0,0,5,0,0,0,1105,690,415,2.6,1.5,390,340,50,0.28,45200,38400,1220,1195,0,25,0,1220,1210,5,0,0,1125,10,1220,1215,5,1125,375,755,1125,0,1125,1130,0,985,0,0,0,0,0,0,135,995,180,265,550,54.3,45.2,16.7,1115,1070,25,20,40400,34900,38700,32900,78400,67600,10,425,55,285,75,0,15,440,200000,205000
196,700,746,309,44.6,15.71,45.2,48.4,2.5,700,285,265,5,0,15,0,0,0,0,625,400,220,2.7,1.5,230,195,30,0.25,38000,34000,700,665,0,35,0,700,700,0,0,0,700,0,700,690,10,700,230,470,700,15,690,700,0,630,0,0,0,0,0,0,75,645,145,220,280,55.8,45.7,18.1,700,665,15,25,42600,36600,40000,34200,98000,84000,10,275,105,140,15,0,0,250,200000,252000
197,372,344,244,26.8,13.88,47.7,52,2.3,370,160,160,0,0,0,0,0,0,0,320,200,120,2.7,1.6,115,100,20,0.24,52000,44000,370,365,0,5,0,370,370,0,0,0,400,0,370,370,0,405,165,240,405,0,405,405,0,360,0,0,0,0,0,0,45,365,110,85,170,47.9,41.1,14.3,405,390,10,0,34800,30800,36000,31400,70000,62000,10,140,55,20,20,20,15,175,190000,186000
205,371,426,213,14.9,24.94,52.8,58.8,2.2,370,165,165,0,0,0,0,0,0,0,340,255,85,2.4,1.6,140,130,15,0.28,34000,30000,375,360,0,5,0,375,370,5,0,0,425,0,375,375,0,425,35,395,425,0,425,425,0,415,0,0,0,0,0,0,15,400,50,110,240,42.5,36.3,14.7,425,415,0,0,41600,35600,42200,35400,82000,70000,10,130,60,25,25,0,10,195,200000,210000
206,13853,14171,6628,252.6,54.84,46,49.2,2.2,13600,6120,3945,370,535,750,500,0,20,0,11925,7165,4755,2.6,1.6,4245,3525,720,0.33,41800,35120,13670,13030,0,625,15,13670,13625,30,0,10,13595,370,13670,13440,175,13605,880,12720,13605,385,13220,13605,25,11620,10,0,35,85,0,25,1805,11675,2390,3300,5990,53.7,44.9,16.3,13480,12110,710,660,45520,38040,44440,36760,84200,70500,255,4835,3865,515,170,70,220,4110,210000,237800
209,2778,2875,1389,190.8,14.56,51.3,56.4,2.1,2660,1250,1040,80,60,20,40,0,5,0,2480,1530,950,2.5,1.5,885,745,140,0.31,40200,34800,2695,2660,0,30,5,2695,2685,5,0,5,2655,10,2695,2680,10,2660,100,2565,2660,0,2660,2660,0,2345,0,0,0,0,0,0,310,2340,675,715,950,43.4,34,21.7,2645,2395,135,120,36760,32120,35440,30640,65600,57300,10,760,455,115,150,10,35,885,155000,165200
213,590,642,338,127.6,4.63,52.9,58.8,1.9,590,305,135,0,165,5,0,0,5,0,535,315,220,2.5,1.5,180,155,30,0.3,29200,28000,590,580,0,15,0,590,590,0,0,0,615,0,590,590,0,615,10,605,615,0,610,615,0,515,0,0,0,0,0,0,100,580,105,220,255,44.8,32.8,28.8,615,580,0,35,35800,31500,35000,30800,61800,54400,0,180,145,0,15,0,10,290,50000,62000
215,1183,1232,736,4.9,242.89,49.2,53.6,2.2,1165,525,510,5,0,0,0,0,0,10,1055,720,335,2.5,1.5,400,360,40,0.28,34000,31200,1165,1155,0,15,0,1165,1165,0,0,0,1160,10,1165,1160,0,1165,40,1130,1165,0,1160,1165,0,995,0,0,0,0,0,0,170,1050,305,360,385,51,41.4,17.8,1160,1120,25,15,36900,32000,35400,30550,71200,61800,10,410,135,145,70,35,30,490,150000,178000
218,577,459,555,2.1,272.61,54,58.4,2,580,290,275,0,0,5,0,0,0,0,540,350,185,2.4,1.4,190,175,15,0.25,33000,29600,575,555,0,20,0,575,575,5,0,0,570,0,575,575,0,570,0,565,570,0,565,565,0,535,0,0,0,0,0,0,35,535,175,160,205,53.3,35.5,33.3,570,540,0,25,32400,29300,32400,29000,60000,54400,0,160,75,25,25,0,35,255,120000,153000
230,2573,2649,1571,1.6,1631.51,50,55.2,2.2,2570,1160,1115,10,15,5,5,0,0,5,2290,1570,720,2.5,1.5,875,780,90,0.31,36800,31900,2570,2545,0,30,0,2570,2565,5,0,0,2570,30,2570,2555,10,2575,25,2545,2575,0,2555,2570,0,2365,0,0,0,0,0,0,205,2300,670,690,940,49.8,37.4,24.9,2565,2405,75,80,36880,32080,37680,32280,70800,61500,20,725,205,175,215,70,55,1020,160000,172000
231,561,564,301,41.6,13.49,48.4,52.4,2.3,555,245,225,5,10,10,0,0,0,0,490,340,145,2.6,1.5,190,170,20,0.31,42000,37000,555,545,0,5,0,555,550,0,0,0,535,0,555,540,15,540,35,500,540,0,540,540,0,475,0,0,0,0,0,0,60,465,90,170,205,35.5,24.7,27.3,535,510,15,15,35600,31600,38200,33000,61600,54800,0,105,40,0,25,0,20,205,200000,226000
243,1816,1978,967,19.5,93.03,47.5,52.4,2.3,1815,810,745,25,0,15,20,0,0,0,1570,1080,495,2.6,1.6,605,535,70,0.27,29400,27400,1815,1790,0,25,0,1815,1810,5,0,0,1815,25,1815,1805,5,1815,55,1760,1815,0,1810,1815,0,1600,0,0,0,0,0,0,215,1585,315,505,765,48.6,36,26,1785,1655,45,85,36080,31680,36520,31400,68800,60400,25,535,250,65,160,25,35,675,150000,162800
250,579,662,264,52.1,11.12,46,52,2.4,580,240,235,5,0,0,0,0,0,0,500,335,165,2.6,1.5,190,160,30,0.27,37000,33000,580,570,0,5,0,580,580,0,0,0,630,0,580,580,0,630,0,630,630,0,625,630,0,565,0,0,0,0,0,0,65,510,230,170,110,44.1,32.4,26.7,630,590,30,10,33400,29900,37400,31700,64500,57600,0,150,65,35,0,0,45,205,120000,132000
251,2044,2172,1089,15.4,132.7,51.6,56.8,2.2,1975,905,840,35,0,10,20,0,0,0,1845,1215,630,2.5,1.6,695,595,100,0.28,40800,35200,2000,1975,0,20,0,2000,1995,5,0,0,1975,60,2000,1985,10,1980,30,1950,1980,40,1940,1980,0,1690,0,0,0,0,0,0,285,1800,495,595,710,55,47.5,13.6,1955,1865,70,20,43320,36960,42840,35960,82800,70600,15,830,555,155,15,20,85,760,110000,137600
256,2772,3060,1972,2.1,1315.12,49.5,53.6,2.2,2755,1250,1230,10,0,0,0,0,0,5,2475,1670,805,2.5,1.6,940,830,105,0.29,31200,28600,2755,2745,0,5,0,2755,2755,0,0,0,2750,10,2755,2745,0,2755,375,2380,2755,20,2735,2755,0,2320,0,0,0,0,0,0,435,2420,925,865,635,42.6,30,29.6,2735,2560,65,110,31360,28120,31880,28200,58900,52900,0,660,145,80,195,140,100,1115,120000,147600
257,784,740,457,18.4,42.68,49.9,54,2.2,775,355,335,0,0,5,10,0,0,0,700,480,220,2.5,1.6,265,235,25,0.27,30400,28000,770,770,0,5,0,770,775,0,0,0,760,0,770,770,5,760,40,720,760,0,760,760,0,675,0,0,0,0,0,0,90,675,275,210,180,35.8,25.4,25,765,745,0,10,31000,27900,30650,27150,56400,50800,0,175,80,10,30,35,25,305,90000,133000
265,409,433,564,0.8,521.39,55.5,61.6,2,410,205,190,0,5,0,0,0,0,5,390,265,130,2.3,1.4,150,130,15,0.27,26000,26000,410,405,0,5,0,410,410,0,0,0,400,0,410,410,0,405,20,385,405,0,405,405,0,350,0,0,0,0,0,0,50,385,145,85,150,24.7,18.2,31.6,400,390,0,10,29600,26600,27500,25000,58800,52800,0,65,15,15,0,10,20,180,100000,140000
266,459,452,289,12.8,35.81,53.1,58.4,2.1,460,215,210,0,0,0,0,0,0,0,425,295,135,2.4,1.3,165,145,20,0.29,42000,36000,460,445,0,10,0,460,460,0,0,0,495,0,460,455,0,495,10,485,495,0,495,495,0,410,0,0,0,0,0,0,85,450,115,155,180,42.2,33.3,21.1,490,420,0,65,36600,31700,35000,30200,72000,62400,0,150,45,45,15,0,30,195,150000,170000
267,511,550,267,10.4,49.33,51.7,57.2,2.3,515,225,210,5,0,5,0,0,0,0,465,350,110,2.4,1.6,185,175,10,0.3,34000,30000,510,510,0,5,0,510,510,0,0,0,435,0,510,510,0,435,15,415,435,0,435,430,0,410,0,0,0,0,0,0,30,420,180,105,135,50,38.1,21.4,430,390,0,30,32400,28700,32400,28700,61200,54400,0,130,50,20,30,0,25,190,150000,172000
268,345,407,247,11.5,29.97,54.1,60,2.2,345,160,160,0,0,0,0,0,0,0,315,230,90,2.4,1.5,125,115,15,0.27,46000,39000,345,345,0,5,0,345,345,0,0,0,340,0,345,345,0,340,0,340,340,0,335,340,0,265,0,0,0,0,0,0,65,305,105,80,120,45.9,34.4,21.4,335,320,0,15,36400,32000,48400,36800,67000,59200,0,110,80,15,0,0,15,160,150000,157000
279,286,294,186,8.3,34.65,51.6,55.6,2.1,285,135,135,0,0,0,0,0,0,0,265,170,95,2.5,1.4,95,85,15,0.44,30000,28000,285,285,0,5,0,285,285,0,0,0,335,0,285,285,0,330,10,325,330,0,330,330,0,270,0,0,0,0,0,0,55,315,140,70,105,41.3,23.8,46.2,330,320,0,20,32000,28400,32000,27000,61000,54000,0,65,25,20,0,0,15,145,90000,122000
280,896,983,457,118.9,7.54,47.5,52,2.3,895,390,375,0,0,0,10,0,0,0,790,575,220,2.6,1.6,310,285,25,0.32,45000,38500,900,890,0,5,0,900,900,0,0,0,895,0,900,890,5,895,10,890,895,0,895,900,0,825,0,0,0,0,0,0,70,800,300,215,280,56.9,43.8,23.1,895,820,45,30,45400,37200,46800,38000,90800,74800,0,340,265,35,10,0,25,325,150000,170000
283,563,440,846,0.5,1213.88,56,61.2,2,560,275,270,0,0,0,0,0,0,5,530,405,125,2.3,1.5,215,200,10,0.29,42000,35000,560,560,0,0,0,560,560,0,0,0,500,0,560,565,0,500,0,500,500,0,500,500,0,405,0,0,0,0,0,0,100,500,160,175,160,45,34,24.4,505,440,15,45,35000,30400,34400,29300,68000,59200,0,165,30,90,25,0,20,240,125000,168000
284,420,482,243,48.1,8.72,50.6,55.2,2.1,420,200,190,0,0,0,5,0,0,0,380,240,140,2.5,1.5,140,115,20,0.3,38000,33000,420,415,0,0,0,420,420,0,0,0,450,0,420,415,0,450,10,435,450,0,450,450,0,345,0,0,0,0,0,0,105,410,140,135,130,42.7,31.7,22.9,440,430,0,0,30600,27500,30000,26900,58400,52400,0,110,50,15,35,0,0,155,100000,144000
286,2965,2971,1424,169.8,17.46,49.4,53.6,2.2,2805,1285,930,45,155,70,60,0,0,15,2570,1620,950,2.6,1.6,930,785,145,0.32,31300,28600,2890,2855,0,35,5,2890,2890,5,0,0,2805,10,2890,2875,15,2805,85,2720,2805,0,2800,2805,0,2405,0,0,0,0,0,0,400,2345,785,590,975,44.1,37.3,15,2780,2535,95,145,40400,34800,39800,34160,72400,62300,35,820,605,105,30,15,70,880,180000,197600
293,653,659,336,14.3,45.72,47.7,51.6,2.3,655,290,250,0,20,5,15,0,0,5,580,425,155,2.5,1.5,225,210,15,0.31,31000,28000,655,650,0,5,0,655,655,0,0,0,660,0,655,650,5,660,0,660,660,0,660,660,0,575,0,0,0,0,0,0,85,615,220,170,220,56.1,42.3,26.1,660,575,25,65,41000,35000,38000,32200,84000,71500,0,250,105,85,45,10,10,250,150000,166000
295,304,314,135,74.3,4.09,46.6,52,2.6,305,120,115,0,0,0,0,0,0,0,265,195,70,2.7,1.6,100,100,5,0.28,30000,28000,300,305,0,0,0,300,300,0,0,0,320,0,300,300,0,320,0,320,320,0,320,320,0,280,0,0,0,0,0,0,45,270,75,110,85,51.9,42.6,14.3,320,295,0,15,32400,28400,34000,29600,69000,61000,0,105,35,0,35,15,20,115,60000,62000
296,443,474,192,17.8,24.93,46,50.4,2.5,440,175,175,0,0,0,0,0,0,0,390,290,100,2.6,1.6,160,145,15,0.27,52000,44000,440,440,0,0,0,440,440,0,0,0,455,0,440,445,0,455,0,450,455,0,455,455,0,405,0,0,0,0,0,0,50,410,150,150,110,56.1,36.6,34.8,455,435,0,0,37400,32000,35800,30800,76500,65500,0,135,40,10,25,25,35,175,120000,119000
298,386,317,626,0.2,2270.17,51.2,56.4,2.1,385,180,175,0,0,0,0,0,0,0,350,245,110,2.4,1.4,130,125,10,0.29,29000,27000,385,385,0,0,0,385,385,0,0,0,335,0,385,380,0,340,10,330,335,0,335,340,0,320,0,0,0,0,0,0,20,310,155,100,60,41,24.6,40,330,300,0,35,33200,29800,37600,32800,64000,58000,0,65,20,15,15,10,10,150,50000,116000
300,820,872,407,28.1,29.16,47.6,52,2.3,820,360,330,5,10,5,10,0,0,0,715,505,215,2.6,1.5,270,250,25,0.3,41000,35000,820,815,0,5,0,820,820,0,0,0,820,0,820,820,0,820,35,780,820,0,815,820,0,760,0,0,0,0,0,0,60,695,255,215,225,59,50.4,14.6,815,775,15,30,44100,36900,43500,35900,84400,70400,0,310,205,40,20,10,35,310,85000,98000
304,281,303,167,26.1,10.79,52.6,58,2.1,280,130,130,0,0,0,5,0,0,0,250,180,70,2.4,1.5,100,90,10,0.27,36000,32000,280,275,0,5,0,280,280,0,0,0,315,0,280,280,0,310,50,265,310,0,310,310,0,270,0,0,0,0,0,0,45,300,135,85,75,38.3,31.7,21.7,305,275,0,35,34400,30000,30600,26600,64000,56000,0,85,10,30,25,10,15,140,75000,75000
318,602,670,351,124.4,4.84,53.3,58,2.2,590,265,260,0,0,0,0,0,0,0,555,360,195,2.5,1.4,200,180,25,0.31,44000,36000,585,555,0,25,0,585,580,10,0,0,625,25,585,580,5,625,80,550,625,0,625,625,0,525,0,0,0,0,0,0,100,595,205,170,220,40.3,33.6,20.8,620,600,15,10,44000,36800,44200,36400,91000,76000,25,175,130,25,15,0,10,255,150000,172000
319,937,947,556,77.6,12.08,50.8,56,2.1,935,435,415,0,15,0,5,0,0,0,855,590,265,2.5,1.4,320,290,30,0.29,37500,32500,940,910,0,30,0,940,935,0,0,0,935,20,940,925,10,935,125,815,935,0,930,935,0,765,0,0,0,0,0,0,170,845,230,170,440,49.1,34.3,30.1,930,900,20,0,40200,34100,41400,34400,76000,64400,30,235,180,30,15,0,0,385,200000,216000
322,368,345,216,29.8,12.34,51,54.8,2.1,370,175,160,5,0,0,15,0,0,0,335,195,135,2.5,1.4,115,95,20,0.32,28800,26800,370,365,0,0,0,370,370,0,0,0,325,0,370,370,0,325,55,270,325,0,320,325,0,320,0,0,0,0,0,0,0,310,140,110,60,45.2,25.8,42.9,320,315,0,0,32400,28800,33200,29000,56000,49600,0,80,50,0,0,10,15,150,70000,88000
327,742,789,395,20.9,35.56,49.8,54.8,2.1,740,360,300,0,15,0,10,0,0,35,660,410,255,2.5,1.5,235,200,35,0.28,41000,35500,745,735,0,5,0,745,735,5,0,0,780,25,745,735,5,785,115,660,785,40,740,785,0,685,0,0,0,0,0,0,75,720,285,180,250,58.3,35.4,40.5,780,735,25,20,41900,35900,44600,37400,74400,63600,25,210,175,20,0,0,15,335,90000,96800
332,2180,2258,1036,58.2,37.46,48.2,51.6,2.3,2080,920,740,35,30,45,65,0,5,0,1905,1260,650,2.6,1.6,690,610,80,0.32,50400,42400,2135,2105,0,30,0,2135,2130,0,0,0,2080,140,2135,2100,35,2075,135,1940,2075,130,1955,2075,25,1725,0,0,0,0,0,0,260,1800,355,490,955,53.9,43.9,18.6,2070,1730,175,165,48960,40680,47040,38440,93200,77400,95,740,620,50,55,0,10,715,174000,177600
335,603,604,302,34.9,17.29,49.7,54.8,2.3,605,260,255,0,0,0,0,0,0,0,530,385,150,2.5,1.6,210,190,25,0.28,30000,28000,605,605,0,0,0,605,605,0,0,0,715,0,605,600,0,715,55,655,715,0,715,715,0,680,0,0,0,0,0,0,35,655,135,250,270,57.3,42,26.7,710,655,25,35,38900,33300,38000,32600,85000,73000,0,255,95,95,50,0,10,280,100000,98000
345,692,558,322,203.9,3.39,49.5,54.4,2.3,695,305,300,0,0,0,0,0,0,0,615,470,140,2.6,1.5,245,235,10,0.32,40000,38000,690,675,0,15,0,690,680,5,10,0,600,20,690,675,15,605,140,465,605,20,580,605,0,485,0,0,0,0,0,0,105,540,210,190,135,50.9,28.7,43.6,600,595,0,0,42200,36600,42800,36200,90000,78000,25,145,100,35,0,0,10,250,140000,155000
348,377,409,181,50.3,7.5,49,53.2,2.2,360,160,155,0,0,0,5,0,0,0,335,225,110,2.5,1.5,125,115,15,0.33,40000,36000,360,350,0,15,0,360,360,0,0,0,390,0,360,360,0,390,115,270,390,0,390,385,0,345,0,0,0,0,0,0,45,355,125,95,135,53.5,42.3,21.1,385,355,10,20,48800,41400,47600,40000,98000,83000,0,140,65,45,20,0,0,145,150000,176000
352,403,412,186,12.6,32.02,44,48.4,2.5,405,160,150,5,0,0,0,0,0,0,335,235,105,2.7,1.6,135,115,20,0.27,52000,44000,400,400,0,5,0,400,400,0,0,0,400,0,400,400,0,405,335,70,405,0,405,405,0,380,0,0,0,0,0,0,25,340,115,95,125,58.8,33.8,42.5,400,380,0,10,44200,38000,45000,38400,92000,79000,10,105,75,10,10,0,15,140,90000,108000
356,292,290,140,11,26.47,44,49.2,2.6,290,115,100,5,0,0,0,0,0,0,250,170,80,2.7,1.6,100,85,15,0.26,36000,36000,290,290,0,5,0,290,290,0,0,0,295,0,290,290,0,290,245,45,290,0,290,290,0,270,0,0,0,0,0,0,20,250,80,75,100,60,36,40,290,275,10,10,46000,39600,44000,38000,100000,86000,0,80,55,10,0,10,15,100,100000,118000
358,560,547,284,157.9,3.55,44.4,48,2.3,560,250,220,15,0,10,0,0,0,0,470,285,185,2.7,1.6,175,145,35,0.29,60000,50000,560,550,0,10,0,560,560,0,0,0,560,30,560,540,15,560,380,180,560,15,540,560,0,460,0,0,0,0,0,0,95,470,65,140,265,61.7,53.2,12.1,555,495,20,35,57600,47600,57000,47200,105000,87000,20,225,120,0,40,30,20,210,230000,220000
359,8040,8109,3390,26.4,304.52,39.2,39.2,2.5,7660,3070,1970,525,375,65,125,0,10,0,6635,3930,2710,2.8,1.7,2330,1910,420,0.29,63200,51600,7810,7285,5,510,10,7810,7720,70,10,10,7655,815,7810,7205,490,7660,3775,3880,7660,565,7090,7660,0,6155,40,0,40,50,0,10,1370,6255,1110,1470,3675,71.5,64.6,9.7,7600,6500,750,355,60650,49840,58850,47960,118500,97300,510,3755,2675,645,205,105,125,1965,304000,327600
360,732,705,556,0,64922.38,34,36.4,2.6,730,275,215,15,0,0,45,0,0,0,555,400,160,3.1,1.8,220,195,20,0.21,94000,76000,730,675,5,50,0,730,715,15,0,0,765,0,730,725,5,765,105,660,765,0,765,760,0,570,0,0,0,0,0,0,195,590,60,100,430,79.7,75.4,6.4,765,650,50,70,96400,76000,90000,70000,174000,138000,0,435,380,45,0,0,0,40,200000,330000
361,7412,7220,3368,217.3,34.11,37.8,38.4,2.4,7390,3070,1550,515,335,15,310,95,5,245,6065,3950,2115,2.8,1.6,2255,1945,315,0.28,79400,62300,7400,6485,20,885,10,7400,7190,185,15,10,7380,560,7400,6890,395,7390,745,6645,7390,595,6800,7390,0,5575,60,0,65,20,0,15,1655,5995,690,1605,3695,72.6,68.6,5.5,7310,6400,600,310,81300,63000,76500,58950,153000,118800,460,3975,2800,1045,110,10,0,2380,300000,296000
362,1964,1906,864,46.3,42.42,36.8,36.8,2.5,1965,800,420,70,215,0,45,0,0,50,1580,1075,505,2.9,1.6,605,530,75,0.25,83000,64500,1965,1710,5,250,0,1965,1905,55,5,0,1960,45,1965,1910,30,1960,245,1720,1960,45,1915,1960,0,1475,0,0,0,0,0,0,455,1590,165,415,1005,76.7,73.3,4.5,1925,1665,175,85,76800,60350,72200,56100,147200,115800,65,1115,805,290,20,0,0,680,250000,282500
367,327,305,134,62,5.27,38.3,39.6,2.6,325,125,125,0,0,0,0,0,0,0,250,135,110,2.9,1.7,100,70,25,0.34,44000,38000,330,325,0,5,0,330,330,0,0,0,325,20,330,320,5,325,315,10,325,0,325,325,0,305,0,0,0,0,10,0,15,250,80,50,120,48,32,33.3,325,280,35,15,43600,38400,38800,33200,82000,72000,0,75,70,0,0,0,10,105,77500,102000
371,847,1125,266,9.1,93.5,30.6,29.4,3.4,840,245,210,0,0,30,5,0,0,0,600,295,305,3.3,2.1,215,150,70,0.3,31000,28000,845,840,0,0,0,845,840,0,0,0,840,270,845,685,140,840,805,35,840,0,840,840,0,755,0,0,0,0,0,0,85,590,240,195,160,58.5,52.5,10.1,830,785,40,0,44200,37800,40400,33800,100000,86000,10,300,255,20,0,0,15,190,100000,121000
373,282,258,186,72.3,3.9,50.6,57.6,1.9,280,145,135,0,0,0,10,0,0,5,250,155,95,2.5,1.6,85,75,15,0.29,40000,36000,285,270,0,10,0,285,280,0,0,0,260,0,285,280,0,260,10,245,260,0,260,260,0,180,0,0,0,0,0,0,80,245,50,60,135,42.9,38.8,9.5,260,250,0,0,42800,36800,43600,36400,72000,62000,25,90,60,0,15,10,0,115,180000,232000
375,337,304,182,218.5,1.54,47.8,52,2.1,330,155,145,0,5,0,0,0,0,5,295,160,130,2.7,1.8,95,75,15,0.28,35000,31000,340,315,0,25,0,340,330,5,0,0,300,0,340,330,5,300,15,280,300,10,290,300,0,180,0,0,0,0,0,0,120,275,70,100,105,52.7,43.6,17.2,300,295,0,0,36400,31800,33600,29200,65000,57000,10,100,30,40,10,0,0,115,150000,192000
376,1422,1372,700,8.1,174.78,45.1,49.2,2.4,1375,575,510,0,0,0,5,0,0,65,1220,765,450,2.7,1.7,445,380,65,0.29,41600,35600,1425,1265,0,110,45,1425,1360,15,5,40,1375,35,1425,1330,75,1380,60,1320,1380,0,1380,1380,0,915,0,0,0,0,0,0,440,1135,230,420,490,65.2,55.5,14.9,1370,1290,30,45,45900,38300,46300,37700,86400,72000,45,555,175,180,70,90,35,515,224000,306000
384,686,676,428,3.7,183.44,47.4,53.2,2.3,685,295,270,0,0,0,0,0,0,20,600,365,230,2.7,1.7,215,185,35,0.34,38000,33500,685,635,0,50,0,685,675,10,0,0,600,135,685,660,20,645,0,635,645,0,640,645,0,520,0,0,0,0,0,10,110,550,175,140,240,68.2,57.3,16,640,580,10,55,35600,30300,36800,31700,72500,62000,10,275,55,105,40,50,25,240,190000,260000
385,687,698,499,4.9,141.12,47.3,51.6,2.3,680,290,290,0,0,0,0,0,0,0,600,370,225,2.8,1.8,205,185,20,0.28,44000,38000,685,640,0,45,0,685,680,10,0,0,620,0,685,675,10,615,40,575,615,0,610,615,0,555,0,0,0,0,0,0,60,525,105,195,220,58.1,48.6,14.8,610,600,0,0,43600,37200,47400,38400,87000,74500,30,225,110,90,0,15,10,240,250000,262000
386,1209,1126,830,7.8,155.29,45.4,49.6,2.3,1205,515,470,0,0,0,5,0,0,40,1025,660,370,2.8,1.8,375,325,45,0.25,48000,40000,1210,1130,0,75,0,1210,1190,20,0,0,1205,30,1210,1190,15,1210,20,1185,1205,10,1195,1210,0,960,0,10,0,0,0,0,235,1055,180,305,575,59.2,54.5,8,1200,1145,25,35,41000,34800,39900,33800,82800,70400,70,485,125,70,215,60,20,470,224000,251000
398,371,327,172,39.3,9.45,36.5,37.6,2.5,375,150,130,0,5,5,5,0,0,10,285,190,100,3,1.8,110,95,15,0.26,42000,38000,370,330,0,45,0,370,365,10,0,0,340,0,370,370,0,335,0,335,335,0,335,335,0,235,0,0,0,0,0,0,95,285,30,70,185,75.4,68.4,9.3,330,305,0,20,45600,38800,42400,36000,86000,73000,0,175,65,75,30,0,0,130,240000,276000
399,2499,2256,971,11.3,221.94,38.9,37.2,2.6,2275,885,800,10,0,5,10,0,0,60,2025,1215,810,2.9,1.9,705,600,100,0.26,46400,39200,2495,2135,0,175,195,2495,2280,25,5,190,2260,105,2495,2190,295,2275,35,2240,2275,20,2255,2275,0,1735,0,0,0,0,0,10,520,1795,280,465,1045,72.4,64.3,11.2,2220,2085,45,85,47960,40360,44720,37880,94600,79600,80,1025,160,425,345,60,35,785,250000,287000
402,327,260,200,49.9,6.56,51.2,57.2,2.2,325,150,130,10,0,0,0,0,0,5,290,200,90,2.4,1.5,115,95,20,0.3,52000,44000,330,280,0,45,0,330,320,5,0,0,295,0,330,320,0,295,0,295,295,0,295,295,0,225,0,0,0,0,0,0,75,270,60,95,120,61.1,50,18.2,285,265,0,15,50800,42400,48400,40000,96000,80000,0,110,40,25,30,10,0,125,300000,395000
404,339,359,136,25.1,13.52,41.8,42.4,2.6,340,130,130,0,0,0,0,0,0,0,285,180,100,2.8,1.6,105,90,20,0.28,31000,27000,340,315,0,25,0,340,335,5,0,0,340,10,340,335,5,340,25,315,340,0,335,340,0,245,0,0,0,0,0,0,85,295,35,80,185,71.2,64.4,9.5,340,305,20,15,39200,33200,37200,32400,82000,70000,10,160,25,95,20,10,0,110,250000,330000
405,1111,1047,412,23,48.38,38.2,39.2,2.8,1110,395,360,15,0,5,0,0,0,20,875,580,300,3.1,1.9,330,290,40,0.27,54000,45000,1110,935,0,175,0,1110,1085,30,0,0,1110,40,1110,1075,25,1105,0,1100,1105,0,1100,1105,0,820,0,0,0,0,0,0,285,900,95,200,605,76.1,71.7,5.8,1100,1060,0,35,53600,44500,50300,41500,120000,99600,65,505,100,305,70,30,10,370,348000,354000
412,390,356,170,64.5,6.04,44.8,47.6,2.2,365,165,125,0,20,0,20,0,0,0,335,180,155,2.8,1.8,105,90,15,0.3,30800,28400,390,335,0,55,0,390,380,10,0,0,395,15,390,375,10,395,0,395,395,0,390,395,0,240,0,0,0,0,0,0,155,330,35,140,150,65.2,63.6,4.7,390,325,0,50,40800,35200,35600,30800,70500,60800,20,150,30,85,15,10,0,110,220000,240000
421,2307,2085,1170,10.9,211.17,41.4,41.2,2.5,2285,910,845,0,0,5,5,0,0,60,1885,1280,600,2.8,1.8,710,635,75,0.25,40800,35200,2295,2085,0,200,5,2295,2265,20,0,5,2275,70,2295,2225,45,2285,80,2205,2285,45,2240,2285,0,1520,0,0,0,0,0,20,705,1850,250,470,1135,72.4,66.5,8.2,2255,1985,70,205,46360,39320,43360,36480,92200,78200,80,1015,155,565,230,55,20,820,250000,291500
422,549,457,277,10.7,51.27,45.1,49.6,2.5,545,215,210,0,0,0,0,0,10,0,485,345,140,2.7,1.6,185,165,20,0.27,48000,38000,550,505,0,40,0,550,540,10,0,0,585,90,550,505,35,590,0,590,590,65,525,590,0,435,0,0,0,0,0,0,155,545,130,140,275,68.8,61.5,9.3,585,520,0,65,42600,36000,40200,34000,97000,82000,90,280,100,115,45,10,0,210,300000,336000
423,2500,2152,1358,35.1,71.13,41.2,42.4,2.5,2495,985,870,10,10,0,35,0,0,50,2000,1425,580,2.8,1.8,785,705,80,0.27,53600,44000,2500,2190,0,310,0,2500,2450,50,0,0,2485,125,2500,2430,60,2490,25,2465,2490,90,2405,2490,0,1665,0,0,25,0,0,0,805,1990,220,535,1230,69.8,64.3,7.9,2455,2190,100,165,53700,44040,52150,42760,107000,87800,120,1060,225,655,130,20,25,835,348000,372000
424,3473,3110,1774,28.6,121.62,42.4,44.8,2.6,3475,1350,1275,15,5,5,0,0,0,40,2875,1905,975,2.9,1.8,1080,940,140,0.29,55600,45600,3475,2975,0,500,5,3475,3405,60,10,5,3465,150,3475,3325,115,3475,85,3390,3475,45,3430,3475,10,2450,0,0,0,0,0,0,1005,2860,315,700,1850,67.3,62.8,7.3,3450,3130,80,240,51950,42720,50440,41080,107400,88400,255,1465,270,745,350,50,55,1235,302000,354000
