csdid,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col88,col89,col90,col91,col92,col93,col94,col95,col96
190,575,538,264,48,11.97,48.3,53.6,2.4,575,240,235,0,0,0,0,0,0,0,505,335,170,2.6,1.5,195,165,30,0.27,44000,38000,575,565,0,10,0,575,575,0,0,0,575,0,575,575,0,575,325,250,575,0,575,0,575,0,500,0,0,0,0,0,0,75,470,155,140,180,45.7,41.5,7,565,515,40,0,37400,32600,36000,30900,73000,63600,175,30,20,55,25,50,210,150000,145000
192,508,522,290,39.3,12.94,49.1,53.2,2.3,500,220,205,0,0,10,0,0,0,0,450,275,175,2.7,1.6,155,135,20,0.27,39000,35000,500,490,0,10,0,500,500,0,0,0,445,0,500,500,0,440,135,305,445,0,440,0,440,0,440,0,0,0,0,0,0,0,405,145,110,150,51.9,38.3,28.6,440,420,10,0,36200,32000,38400,33000,63600,56000,140,80,0,25,10,15,215,150000,172000
193,404,626,198,105.7,3.82,46.3,51.6,2.3,405,180,165,10,0,5,0,0,0,5,355,225,135,2.5,1.5,135,110,25,0.29,34000,31000,405,390,0,10,0,405,405,0,0,0,495,0,405,405,5,495,200,290,495,0,495,0,490,0,425,0,0,0,0,0,0,70,435,90,160,180,55.2,46,18.8,485,445,30,15,39200,34200,39600,33400,77500,68000,195,25,55,95,10,0,190,150000,170000
198,596,563,815,0.1,4180.74,54.6,59.6,2.1,590,280,275,0,0,0,0,0,0,0,550,415,135,2.3,1.6,220,200,20,0.31,46000,39500,595,585,0,10,0,595,595,0,0,0,620,0,595,590,0,625,20,600,625,0,615,0,625,0,515,0,0,0,0,0,0,105,535,165,150,225,54.2,40.2,27.6,620,585,30,10,42400,36600,52000,40800,79500,68500,190,15,75,70,15,15,255,200000,228000
199,708,737,435,17.1,41.35,50.5,56.8,2.1,705,335,315,0,5,0,0,0,0,5,635,390,240,2.5,1.6,235,195,40,0.3,34500,30000,710,700,0,15,0,710,705,0,0,0,710,0,710,705,5,710,45,665,710,0,710,0,710,0,685,0,0,0,0,0,0,30,635,225,190,220,37,25.2,31.9,705,680,15,0,33800,29700,35800,30700,62000,54400,150,15,75,10,30,15,300,139000,147000
201,11880,11688,5424,113.7,104.53,43.7,45.2,2.3,11545,5065,3350,350,285,475,595,15,0,5,10070,6205,3860,2.7,1.6,3585,3045,540,0.33,49880,41360,11765,10885,5,865,10,11765,11680,65,10,5,11540,350,11765,11425,260,11540,870,10670,11540,315,11235,240,11540,20,8865,15,0,110,15,0,15,2495,9725,1430,2720,5580,61.1,52.3,14.3,11430,10140,760,525,53300,43440,52700,42200,99200,80900,4735,4100,280,115,70,175,3195,260000,282800
202,620,574,285,98,6.33,45.4,49.6,2.3,620,265,250,10,0,5,0,0,0,0,530,375,155,2.7,1.6,205,190,20,0.3,38000,32000,620,600,0,15,5,620,620,0,0,0,655,0,620,615,0,655,115,535,655,0,655,0,650,0,530,0,0,0,0,0,0,120,545,145,135,265,52.3,44,15.8,645,600,0,40,45600,38200,46800,38800,88000,74000,225,75,125,10,0,15,240,210000,230000
203,739,778,361,104.4,7.08,46.2,50.4,2.3,740,325,275,0,5,0,0,0,0,45,635,415,220,2.6,1.7,240,205,35,0.26,36000,30800,735,730,0,10,0,735,735,5,0,0,740,0,735,735,0,740,160,580,740,0,730,0,740,0,630,0,0,0,0,0,0,100,650,190,170,290,56.2,40,28.8,735,680,20,35,39000,33200,39600,33400,74800,63800,250,50,150,30,0,20,280,150000,172000
204,354,681,752,0.1,4007.24,53.3,61.2,2.1,355,175,170,0,0,0,0,0,0,0,320,240,80,2.4,1.6,125,120,10,0.3,40000,34000,350,350,0,10,0,350,350,0,0,0,300,0,350,355,0,300,20,275,300,0,300,0,300,0,230,0,0,0,0,0,0,65,260,45,70,145,30.8,21.2,25,295,260,0,30,47200,40000,50000,41200,88000,75000,50,30,20,0,0,0,105,240000,260000
207,3082,3156,1540,116.8,26.38,48.5,53.2,2.1,3040,1425,1130,120,50,60,30,0,0,35,2745,1700,1045,2.5,1.6,995,835,155,0.31,36000,31700,3040,3000,0,35,0,3040,3040,5,0,0,3010,10,3040,3025,10,3010,195,2820,3010,20,2990,0,3010,0,2675,0,0,0,0,0,0,340,2715,750,735,1230,48,38.7,18.8,2990,2805,105,85,40040,34560,38480,33080,73700,63650,1010,425,455,70,10,55,1080,176000,182000
208,723,828,288,114.1,6.34,45.8,49.6,2.6,720,275,250,5,15,5,0,0,0,0,625,400,230,2.7,1.7,235,200,40,0.28,33000,30000,720,715,0,0,0,720,720,0,0,0,720,0,720,720,0,720,20,700,720,0,720,0,720,0,480,0,0,0,0,0,0,240,605,315,185,100,44.2,31.7,28.3,700,680,10,15,30000,27200,28400,25800,59200,53600,180,70,45,50,10,10,195,125000,133000
210,682,704,357,361.6,1.89,51,56,2.2,680,315,300,5,0,5,0,0,0,0,615,405,215,2.5,1.5,230,200,30,0.3,30000,29000,685,680,0,0,0,685,680,0,0,0,660,0,685,675,0,660,75,585,660,10,645,0,660,0,600,0,0,0,0,0,0,60,620,180,145,295,45.2,37.1,17.9,660,645,0,0,41600,35200,42800,35600,85000,72500,220,55,75,60,0,25,280,150000,156000
214,1856,1966,1094,4.1,450.25,52.9,58,2.1,1855,870,855,0,5,0,0,0,0,0,1670,1175,500,2.4,1.5,645,580,65,0.31,37600,32800,1855,1825,5,30,0,1855,1850,5,0,0,1855,15,1855,1850,5,1855,15,1835,1855,10,1845,0,1860,0,1645,0,0,0,0,0,0,210,1680,505,500,670,41.1,32.1,21.7,1840,1755,35,45,36640,31800,39360,33160,69400,60200,500,160,110,105,50,75,835,150000,164800
216,1153,1275,679,2.4,484.96,48,52.8,2.3,1155,510,445,5,0,35,25,0,0,0,1010,680,335,2.5,1.5,395,335,55,0.29,38500,33500,1150,1130,0,20,0,1150,1150,0,0,0,1155,0,1150,1150,0,1150,50,1110,1150,0,1150,0,1150,0,1050,0,0,0,0,0,0,100,980,360,330,295,45.9,42.3,8.9,1150,1045,25,75,37400,32500,35400,30150,70000,60800,390,195,90,40,35,35,410,160000,204000
217,6704,6291,3123,47.9,139.91,43.8,45.2,2.3,6455,2800,1835,90,75,560,220,5,0,15,5660,3435,2230,2.7,1.6,1990,1685,305,0.33,39900,34100,6550,6310,0,230,5,6550,6535,10,0,5,6455,220,6550,6455,75,6455,180,6275,6455,210,6245,135,6455,0,5230,30,0,50,20,0,0,1125,5405,1010,1495,2905,62.1,54,13,6425,5700,325,395,49080,40600,49440,40120,91400,75600,2685,2070,200,190,70,150,1845,250000,264000
220,361,340,244,31,11.64,48.1,54,2.1,360,170,155,0,10,0,0,0,0,0,310,205,105,2.6,1.7,110,105,15,0.31,44000,38000,360,345,0,15,0,360,360,0,0,0,400,0,360,360,0,400,10,385,400,0,400,0,400,0,315,0,0,0,0,0,0,80,335,55,135,145,61.2,53.7,12.2,395,365,0,25,47000,39400,46200,38400,95000,79000,155,75,15,30,10,30,150,174000,196000
222,315,308,198,31.3,10.07,49.8,54.8,2.1,315,150,145,0,0,0,5,0,0,0,285,165,120,2.4,1.4,105,80,20,0.26,31000,28000,315,315,0,5,0,315,315,0,0,0,370,0,315,310,5,375,0,375,375,0,370,0,375,0,365,0,0,0,0,0,0,0,345,40,120,180,50.7,33.3,34.3,365,355,0,0,32200,28900,31900,28000,67500,60400,115,60,45,10,0,0,145,100000,122000
223,1649,1819,886,63,26.19,51.8,56.8,2.1,1625,780,685,5,5,10,55,0,5,15,1490,860,635,2.4,1.4,540,425,115,0.28,31000,28600,1625,1610,0,15,0,1625,1625,0,0,0,1625,0,1625,1625,0,1625,15,1610,1625,15,1610,30,1625,0,1500,0,0,0,0,0,0,115,1425,450,500,475,45.3,37.2,18.6,1620,1535,40,40,34640,30680,34200,30000,62600,55500,500,235,205,15,10,40,625,100000,120000
224,3190,3448,1732,101.1,31.56,50.1,54.8,2.1,3100,1470,1315,30,35,25,60,0,5,0,2845,1660,1185,2.5,1.5,1000,815,185,0.29,33400,30000,3120,3080,0,40,0,3120,3120,0,0,0,3100,20,3120,3100,15,3100,65,3035,3100,10,3090,0,3100,0,2830,0,0,0,0,0,0,265,2790,960,870,955,51.6,42.1,18.1,3095,2880,140,80,36800,32120,36680,31720,67200,58700,1115,935,105,30,0,40,1170,140000,150800
225,316,343,321,2.2,144.35,54,60,1.9,315,170,165,0,0,0,0,0,0,0,295,180,115,2.3,1.6,100,90,15,0.29,29200,26800,315,315,0,0,0,315,315,0,0,0,275,0,315,315,0,275,0,275,270,0,270,0,275,0,240,0,0,0,0,0,0,35,260,100,75,85,40.4,30.8,23.8,275,275,0,0,34800,30600,33200,29200,56000,50000,85,35,35,10,0,10,145,100000,118000
229,831,846,737,2.8,296.95,55.1,59.6,2,830,410,410,0,0,0,0,0,0,0,770,475,300,2.4,1.4,280,235,45,0.3,28000,25200,830,825,0,10,0,830,830,0,0,0,825,0,830,830,0,825,15,815,825,0,825,0,825,0,710,0,0,0,0,0,0,115,775,250,245,280,44.5,27.1,37.7,830,805,0,25,33100,29400,34100,29450,62400,55400,190,40,25,35,30,55,400,150000,157000
232,513,488,398,10.1,51,53.3,58.4,2,510,255,250,5,0,5,0,0,0,0,470,325,150,2.4,1.5,175,160,15,0.29,40000,33000,510,505,0,10,0,510,510,0,0,0,495,0,510,505,0,490,15,480,490,0,490,0,490,0,460,0,0,0,0,0,0,30,450,125,125,200,45.6,34.4,24.4,495,475,0,15,44400,36600,46800,38000,78500,64500,145,40,50,35,10,10,245,200000,220000
233,279,267,161,21,13.3,53.6,59.6,2.1,280,135,135,0,0,0,0,0,0,0,250,180,75,2.4,1.3,100,85,10,0.27,30000,28000,280,270,0,5,0,280,275,0,0,0,365,20,280,275,0,370,0,365,370,0,365,0,370,0,315,0,0,0,0,0,0,60,325,55,80,195,43.1,32.3,28.6,365,365,0,0,41600,35200,42000,34800,77500,66000,90,30,35,10,0,10,160,180000,208000
238,527,501,364,28.5,18.48,54.8,60.8,2,525,265,220,5,10,0,35,0,0,0,485,315,165,2.4,1.5,180,160,20,0.3,33000,29600,530,520,0,5,0,530,525,0,0,0,490,0,530,520,0,490,0,485,490,0,490,0,490,0,445,0,0,0,0,0,0,45,470,105,170,200,23.4,16,31.8,485,435,25,25,33800,30100,31900,28200,59600,52800,75,55,10,0,0,0,190,150000,170000
240,1948,2083,972,27.9,69.85,49.7,54.8,2.3,1880,820,770,15,15,0,15,0,0,5,1705,1180,525,2.6,1.6,635,580,50,0.35,38400,34000,1880,1840,0,35,5,1880,1870,5,0,5,1880,35,1880,1860,20,1885,120,1765,1885,10,1875,0,1885,0,1605,0,0,0,0,0,0,280,1605,330,435,840,45.2,34.9,22.8,1875,1775,30,65,47720,38360,42120,35120,91200,73200,480,335,65,25,30,30,695,180000,196800
245,925,969,453,27.1,34.11,48.8,53.6,2.4,925,385,370,5,5,10,0,0,0,0,810,555,255,2.6,1.6,310,275,30,0.29,24400,23600,925,925,0,0,0,925,925,0,0,0,925,0,925,925,0,925,20,905,925,10,915,0,925,0,870,0,0,0,0,0,0,50,810,325,260,225,40.1,25.3,35.4,915,900,15,0,31550,28300,31200,27650,59600,53400,180,90,45,15,15,20,360,140000,150500
246,1116,1147,581,30.1,37.04,54.2,59.6,2.2,1115,500,445,25,5,0,0,0,5,10,1020,725,290,2.4,1.5,395,355,40,0.27,30000,27200,1115,1110,0,5,0,1115,1115,0,0,0,1115,0,1115,1115,5,1115,10,1105,1115,0,1100,0,1115,0,1040,0,0,0,0,0,0,75,1025,435,250,340,32.7,22.4,31.3,1110,1045,25,35,32200,29050,34400,30100,64800,58200,215,85,30,60,15,25,430,140000,147500
248,257,266,177,93.3,2.75,50.6,56,2.2,255,115,115,0,0,0,0,0,0,0,230,165,70,2.5,1.6,90,80,5,0.27,52000,40000,260,255,0,0,0,260,260,0,0,0,270,0,260,260,0,265,0,265,265,0,265,0,265,0,215,0,0,0,0,0,0,60,240,80,95,65,52.1,39.6,24,270,270,0,0,39200,34000,41200,36000,76000,66000,80,35,20,15,0,15,115,100000,118000
254,535,501,305,27.9,19.2,47.9,52.8,2.4,535,225,225,5,0,0,0,0,0,0,465,330,135,2.6,1.5,185,165,25,0.27,26000,25000,535,535,0,5,0,535,535,0,0,0,545,0,535,530,0,540,10,540,540,0,540,0,540,0,400,0,0,0,0,0,0,145,500,130,155,210,50,39,22,545,520,0,20,38800,33400,39600,34000,76000,65500,190,105,60,35,0,0,225,120000,139000
255,946,990,486,14.1,67.3,49.9,54,2.2,920,415,410,0,0,0,5,0,0,0,850,565,285,2.5,1.5,320,280,35,0.28,30800,28000,930,920,0,5,0,930,925,5,0,0,920,15,930,925,5,920,30,890,920,0,915,0,920,0,725,0,0,0,0,0,0,185,810,305,245,260,39.5,27.2,29.7,915,855,0,55,34500,30150,38300,32600,67200,58800,220,120,10,15,20,55,405,100000,118800
261,1788,1900,1165,10,178.01,50.8,56,2.2,1790,825,795,15,5,0,10,0,0,5,1610,1125,480,2.5,1.5,630,555,75,0.28,31400,28400,1785,1775,0,15,0,1785,1785,0,0,0,1790,0,1785,1785,0,1790,20,1770,1790,0,1785,0,1790,0,1540,0,0,0,0,0,0,255,1615,720,505,390,42.1,25.7,39,1780,1650,65,65,31960,28400,29480,26360,60600,53900,385,140,115,50,15,75,760,100000,111200
263,805,906,432,50.2,16.04,50,53.6,2.2,800,370,340,5,10,0,10,0,0,0,715,480,240,2.5,1.5,270,240,35,0.3,35500,31200,805,800,0,5,0,805,805,0,0,0,800,15,805,800,5,805,20,780,800,0,800,0,805,0,680,0,0,0,0,0,0,120,705,320,170,215,42.6,31.9,25,800,765,15,15,38000,32500,35500,30450,68800,59000,225,135,40,40,0,15,315,120000,127000
264,2121,2196,1302,82.8,25.6,53.3,58.4,2.1,2060,1010,900,60,0,10,30,0,0,5,1925,1250,670,2.5,1.5,690,610,80,0.31,29300,26700,2090,2070,0,20,0,2090,2085,0,0,0,2060,0,2090,2085,0,2060,30,2030,2060,15,2045,0,2060,0,1895,0,0,0,0,0,0,165,1870,570,660,640,39.6,30.2,23,2055,1955,55,45,35880,30960,37520,32240,65800,56800,520,390,50,35,15,35,855,150000,162000
269,251,262,162,16.6,15.15,51.6,56.8,2.3,250,115,105,0,0,0,0,0,0,0,230,155,75,2.6,1.6,85,75,5,0.26,36000,34000,250,245,0,5,0,250,250,0,0,0,265,0,250,250,0,265,0,260,265,0,260,0,265,0,265,0,0,0,0,0,0,0,245,80,70,100,40.8,32.7,30,265,250,0,10,36000,31800,36800,32000,74000,65000,65,0,35,15,0,0,115,200000,196000
270,867,930,453,8.2,106.35,49.8,55.6,2.4,835,355,325,0,15,0,10,0,0,0,760,560,200,2.6,1.8,290,275,15,0.27,44000,36000,870,860,0,5,0,870,865,0,0,0,840,0,870,865,0,840,80,760,840,0,840,0,840,0,795,0,0,0,0,0,0,40,730,280,165,290,43.2,32.9,23.8,835,780,20,35,34800,30550,34600,30100,70800,62200,225,100,55,15,25,35,305,150000,184000
271,679,701,327,37,18.35,48.6,53.2,2.3,670,290,270,0,5,5,5,0,0,0,590,420,170,2.5,1.5,235,205,25,0.27,24000,23000,670,665,0,5,0,670,670,0,0,0,720,0,670,670,0,720,15,705,720,0,720,0,720,0,630,0,0,0,0,0,0,85,620,190,210,215,53.2,44.4,18.2,715,645,15,55,33000,29200,33200,28900,65000,58000,265,100,90,30,30,20,250,150000,153000
272,3288,3409,1632,91.3,36.02,51.3,55.6,2.2,3135,1430,1120,125,105,50,30,0,5,0,2900,1880,1020,2.6,1.6,1035,915,120,0.32,36600,32600,3225,3170,0,55,0,3225,3220,5,0,0,3135,15,3225,3200,25,3135,160,2975,3135,0,3130,0,3135,0,2640,0,0,0,0,0,0,490,2725,660,805,1255,45.5,37.1,19,3110,2825,160,130,40320,34680,42040,35560,74300,64100,910,630,85,70,70,50,990,180000,198800
274,496,548,817,0.7,707.99,57.5,61.6,1.9,495,260,260,0,0,0,0,0,0,0,470,300,170,2.3,1.3,165,150,20,0.29,28000,25200,495,485,0,5,0,495,495,0,0,0,345,0,495,495,5,340,0,340,340,10,335,0,340,0,300,0,0,0,0,0,0,40,315,155,95,70,39.7,23.8,48,340,340,0,0,31800,28200,29600,26400,53200,47600,70,20,30,10,0,0,170,75000,114000
276,296,292,189,11.1,26.59,55.6,59.6,2.1,285,140,140,0,0,0,0,0,0,0,280,185,95,2.4,1.4,100,95,5,0.22,48000,40000,300,290,0,5,0,300,300,0,0,0,335,0,300,300,0,335,0,325,335,0,335,0,335,0,285,0,0,0,0,0,0,45,325,135,105,85,61.5,41.5,32.5,330,300,25,15,35600,30900,37600,32400,75000,65000,120,60,15,10,20,10,145,85000,104000
277,574,591,341,21.4,26.8,55.4,61.6,2.1,575,280,260,5,0,0,15,0,0,0,535,370,170,2.4,1.4,205,185,20,0.3,46000,38500,570,565,0,10,0,570,570,0,0,0,655,0,570,570,0,655,15,640,655,0,655,0,655,0,610,0,0,0,0,0,0,45,600,170,225,210,40.8,29.2,28.6,660,625,15,15,36600,32200,34000,29900,67000,58800,175,115,20,10,10,20,265,125000,131000
285,722,805,385,20,36.09,49.6,54.4,2.1,720,350,330,15,10,0,0,0,0,0,655,435,220,2.5,1.5,250,220,35,0.34,33500,30400,725,710,0,10,0,725,720,0,0,0,720,0,725,720,0,725,25,700,725,0,720,0,725,0,570,0,0,0,0,0,0,150,665,200,210,255,40.6,30.8,24.1,720,675,20,25,36300,31450,38400,33000,67200,58200,200,95,45,45,0,10,280,150000,170000
290,297,337,261,0.8,379.19,55.2,59.2,2,295,145,145,0,0,0,0,0,0,0,275,195,80,2.3,1.5,105,95,10,0.29,35000,32000,295,295,0,10,0,295,295,0,0,0,295,0,295,295,0,295,0,295,295,0,295,0,295,0,265,0,0,0,0,0,0,30,275,110,85,80,40,30.9,18.2,295,275,0,15,34800,30000,33200,28600,61000,52000,85,15,20,35,10,0,150,90000,100000
303,1311,1313,647,3.5,371.37,44.2,46.4,2.3,1290,555,465,0,45,0,45,0,0,0,1095,720,380,2.7,1.7,415,355,60,0.3,41000,35000,1295,1275,0,15,5,1295,1290,0,0,0,1295,20,1295,1275,10,1295,65,1225,1295,30,1260,0,1295,0,1175,0,0,0,0,0,0,115,1110,285,250,580,48.2,37.8,20.6,1265,1145,35,90,44200,37300,43400,36200,86400,72800,410,285,65,35,10,10,435,140000,157000
310,2117,2244,1450,8.9,238.25,50.6,56.4,2.2,2085,965,915,10,0,5,15,0,0,15,1870,1260,610,2.5,1.6,705,625,80,0.29,39200,33600,2095,2065,0,30,0,2095,2090,5,0,0,2085,0,2095,2085,5,2085,100,1985,2085,0,2085,0,2085,0,1995,0,0,0,0,0,0,85,1870,605,595,675,54.8,40.9,25.4,2075,1970,70,30,39640,34000,40800,34320,75800,65000,720,325,250,85,0,60,885,139000,152400
312,489,527,257,17,28.82,52.5,56.4,2.3,490,215,195,5,0,5,5,0,0,0,445,295,145,2.4,1.4,170,145,15,0.26,28000,27000,490,485,0,0,0,490,485,0,0,0,445,0,490,485,0,445,0,445,445,0,440,0,445,0,435,0,0,0,0,0,0,15,430,260,125,50,20.9,17.4,27.8,445,415,20,0,28400,25900,28600,25600,58000,52800,65,30,30,0,0,0,185,50000,69500
313,928,999,422,20.6,45.14,48.5,53.2,2.4,910,380,340,15,5,15,0,0,0,0,795,550,250,2.5,1.6,300,275,30,0.29,26000,24800,935,925,0,5,0,935,930,0,0,0,910,20,935,920,5,915,90,825,915,0,915,0,915,0,845,0,0,0,0,0,0,75,780,295,230,250,53.2,37.2,30.1,910,830,20,60,36500,32200,35200,30900,72000,63600,290,165,70,10,10,30,320,100000,120000
316,508,552,275,87.1,5.83,46.2,51.6,2.4,510,210,205,5,0,0,0,0,0,0,435,250,185,2.6,1.5,165,120,45,0.24,26000,25000,510,500,0,10,0,510,510,0,0,0,525,0,510,510,0,520,45,475,520,15,510,0,520,0,425,0,0,0,0,0,0,75,415,190,135,95,51.8,31.3,34.9,515,475,0,20,32200,29500,29800,27500,60000,55200,115,60,35,0,0,25,190,100000,127000
321,398,428,225,23.1,17.27,50.4,56.4,2.2,400,185,175,0,10,0,0,0,0,0,355,240,110,2.5,1.7,130,120,15,0.28,28000,26000,400,395,0,0,0,400,400,0,0,0,415,0,400,395,0,415,90,325,415,0,410,0,415,0,410,0,0,0,0,0,0,0,360,75,120,155,52.8,38.9,26.3,405,375,25,10,44800,37600,47000,38800,85000,71000,135,110,0,0,15,0,160,150000,144000
324,678,674,319,17.6,38.5,49.7,54.4,2.2,630,285,270,0,0,0,15,0,0,0,590,350,240,2.6,1.6,205,170,35,0.27,32000,30000,630,625,0,0,0,630,625,0,0,0,790,0,630,620,5,795,180,610,795,0,795,0,795,0,770,0,0,0,0,0,0,25,640,220,160,260,60.2,46.1,23.4,790,715,0,70,41800,36400,42200,36400,80400,70000,280,225,10,15,0,25,275,100000,119000
326,2220,2529,1220,1.2,1842.14,51.4,56.4,2.2,2220,990,980,5,0,5,0,0,0,0,2025,1335,695,2.5,1.5,750,660,90,0.27,36000,32400,2220,2210,0,5,0,2220,2220,5,0,0,2215,0,2220,2220,0,2220,255,1965,2220,15,2205,0,2220,0,2140,0,0,0,0,0,0,80,2025,835,580,600,47.9,29.9,37.6,2205,2100,30,75,38120,33080,39240,33840,76200,66000,530,265,80,75,25,85,955,100000,111600
328,305,314,131,134.9,2.26,46.6,49.2,2.5,305,120,120,0,0,0,0,0,0,0,265,185,80,2.8,1.8,100,95,10,0.29,40000,-2800,305,300,0,0,0,305,305,0,0,0,315,0,305,305,0,310,0,310,310,0,310,0,315,0,315,0,0,0,0,0,0,0,265,115,60,85,34,17,44.4,315,315,0,0,51600,36800,57200,44800,104000,74000,45,25,10,10,0,0,135,100000,156000
334,534,643,547,0.6,939.74,56.1,60.8,2,535,265,255,0,0,0,0,0,5,10,510,355,155,2.3,1.2,190,175,15,0.27,44000,37000,535,525,0,5,0,535,535,0,0,0,520,0,535,530,0,515,20,500,515,0,505,10,515,0,455,0,0,0,0,0,0,60,485,205,175,105,45.4,30.9,34.1,515,495,0,15,37000,32200,36800,31400,71500,62800,120,45,55,20,0,0,230,80000,98000
354,312,341,147,9.1,34.25,47.4,51.6,2.5,295,120,115,0,0,0,0,0,0,5,285,190,90,2.6,1.5,100,95,10,0.27,40000,36000,315,310,0,5,0,315,310,0,0,0,295,0,315,310,0,295,180,115,295,0,295,10,295,0,270,0,0,0,0,10,0,25,270,110,70,85,57.4,35.2,41.9,295,285,10,0,45200,38400,48000,40000,98000,84000,85,70,0,0,0,0,115,75000,84000
355,439,427,243,74.8,5.87,46.1,50.8,2.2,440,205,175,5,15,0,0,0,0,10,375,230,150,2.6,1.6,135,115,20,0.27,40000,35000,440,440,0,5,0,440,440,0,0,0,440,0,440,440,0,440,375,65,440,0,435,0,440,0,400,0,0,0,0,0,0,35,375,120,125,130,54.7,33.3,41.5,435,400,15,25,43600,37800,42800,36800,79000,68500,115,105,0,10,0,10,160,50000,72000
369,365,377,154,123.5,2.95,37.5,36.8,2.6,365,140,130,0,0,5,0,0,0,0,285,160,125,3,1.8,105,80,20,0.27,50000,42000,365,360,0,5,0,365,365,0,0,0,365,35,365,345,15,365,320,45,365,0,365,0,365,0,335,0,0,0,0,0,0,25,285,80,85,115,57.9,42.1,27.3,365,330,15,20,47600,40400,46800,38800,92000,78000,110,100,0,0,0,0,115,69500,98000
370,596,574,208,273.7,2.18,32.6,31.4,3.1,595,190,150,5,0,20,5,0,0,10,435,225,210,3.2,2,155,115,45,0.33,42000,36000,595,595,0,0,0,595,595,0,0,0,595,95,595,545,30,595,565,30,595,10,590,0,595,0,580,0,0,0,0,0,0,15,435,165,160,110,49.4,39.1,20.9,585,545,20,20,38600,34000,36000,31100,81000,71500,170,135,15,0,10,0,155,80000,106000
374,628,540,364,14.7,42.77,44.4,48.4,2.4,615,260,240,0,0,0,0,0,0,15,525,335,190,2.9,1.9,185,165,20,0.31,41000,35500,630,585,0,40,0,630,615,10,0,0,625,0,630,605,15,625,10,620,625,0,625,0,625,0,400,0,0,0,0,0,0,225,550,130,200,230,67.6,61.3,9.3,615,585,10,20,41600,35000,45800,37400,83000,70000,280,175,45,25,15,20,260,200000,292000
379,386,349,176,5.3,72.94,42.1,42.8,2.5,385,155,140,0,0,0,0,0,0,10,320,190,130,3,2.2,110,90,15,0.3,39000,33000,390,360,0,25,0,390,380,0,0,0,430,50,390,340,45,430,0,430,430,0,430,0,430,0,335,0,0,0,0,0,0,95,370,95,120,155,63.5,58.1,10.6,435,435,0,0,35800,31200,38000,32800,76500,67000,160,40,85,20,20,0,150,200000,200000
381,379,361,227,49,7.73,46.6,52,2.4,380,160,155,0,0,0,0,0,0,0,330,225,110,2.8,1.8,120,115,10,0.25,56000,42000,375,340,0,40,0,375,365,15,0,0,325,0,375,375,0,330,30,295,330,10,315,30,330,0,240,0,0,0,0,0,0,80,275,10,75,190,67.3,58.2,10.8,325,295,0,25,52000,42800,48000,40000,86000,70000,145,80,40,15,0,0,135,250000,304000
382,1766,1776,1030,6.5,272.55,44.8,49.2,2.4,1760,740,670,0,0,5,15,0,0,50,1490,925,560,2.8,1.8,530,460,75,0.28,41600,35200,1770,1650,0,115,0,1770,1750,15,0,0,1760,45,1770,1725,25,1760,30,1725,1760,0,1755,10,1760,0,1425,0,0,0,0,0,0,330,1490,305,465,725,71.8,66.4,7.5,1750,1590,40,120,46800,38680,45360,36880,93000,76800,905,425,245,95,45,85,670,200000,248400
383,1079,1053,533,299,3.61,47.6,51.2,2,960,480,260,40,25,15,90,0,0,40,930,395,535,2.7,1.8,255,170,80,0.3,32400,29000,1025,945,0,70,10,1025,1000,15,0,10,950,15,1025,980,35,960,30,930,960,0,950,10,960,0,805,0,0,0,0,0,0,150,805,250,260,300,54,46.6,13.8,950,830,90,20,39000,34400,39500,34100,61200,54000,345,220,95,15,10,10,280,200000,206000
388,7883,7169,3936,18.3,431.47,43.8,44.8,2.2,7260,3245,2405,150,125,40,325,0,5,195,6715,3455,3260,2.8,1.8,2100,1685,415,0.31,34720,30120,7810,6905,5,645,255,7810,7465,80,10,255,7235,455,7810,6925,855,7265,175,7090,7265,295,6970,285,7265,120,5050,25,15,0,30,0,45,1980,6100,1190,1875,3035,63,55.2,12.4,7225,6500,355,365,43600,37640,39640,33720,78600,67800,2925,1170,780,480,370,120,2355,250000,265600
389,269,297,131,180.3,1.49,43.8,47.2,2.3,270,120,90,0,5,0,10,0,0,5,225,145,80,2.8,1.7,85,75,10,0.26,40000,36000,265,245,0,25,0,265,265,5,0,0,290,10,265,265,0,290,15,280,290,0,290,0,290,0,255,0,0,0,0,0,0,35,240,35,55,155,72.9,68.8,8.6,295,275,0,0,49200,41200,47200,39200,98000,82000,150,70,10,50,20,0,105,300000,264000
391,575,487,308,7.7,74.64,42.4,42,2.6,575,220,205,0,0,0,0,0,0,20,470,325,145,2.9,2.1,180,160,15,0.27,44000,39000,575,540,0,35,0,575,565,10,0,0,610,35,575,550,15,620,20,595,615,0,600,0,615,0,500,0,0,0,0,0,0,110,495,75,150,265,71.7,61.6,14.1,610,590,15,0,42200,35800,43000,36200,91000,77000,260,40,60,135,20,0,175,250000,292000
